"code","task","closeness","degree","score","type","age","Gender","Ethnicity","education","languages","Language","first.language","Disorders","Device","Distraction","Honesty"
"40437",1,"low","low",5,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40437",1,"low","low",5,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40437",1,"trial","trial",3,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40437",1,"trial","trial",3,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40437",1,"high","high",5,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40437",1,"high","high",5,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40437",1,"high","low",5,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40437",1,"high","low",5,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40470",2,"trial","trial",3,"lenient",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"trial","trial",3,"lenient",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"high","low",10,"strict",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"high","low",10,"strict",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"low","high",10,"strict",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"low","high",10,"strict",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"low","low",9,"strict",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"low","low",9,"strict",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"high","high",9,"strict",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"high","high",9,"strict",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"high","high",10,"lenient",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"high","high",10,"lenient",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"high","low",10,"lenient",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"high","low",10,"lenient",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"low","high",10,"lenient",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"low","high",10,"lenient",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"trial","trial",3,"strict",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"trial","trial",3,"strict",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"low","low",10,"lenient",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40470",2,"low","low",10,"lenient",19,"prefer not","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"high","low",9,"strict",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"high","low",9,"strict",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"low","high",10,"strict",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"low","high",10,"strict",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"low","low",9,"strict",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"low","low",9,"strict",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"high","high",10,"strict",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"high","high",10,"strict",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"high","high",10,"lenient",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"high","high",10,"lenient",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"high","low",10,"lenient",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"high","low",10,"lenient",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"low","high",10,"lenient",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"low","high",10,"lenient",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"trial","trial",2,"strict",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"trial","trial",2,"strict",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"trial","trial",2,"lenient",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"trial","trial",2,"lenient",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"low","low",10,"lenient",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40472",2,"low","low",10,"lenient",21,"male","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40477",2,"high","high",10,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
"40477",2,"high","low",10,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
"40477",2,"trial","trial",3,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
"40477",2,"high","high",9,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
"40477",2,"high","low",10,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
"40477",2,"low","high",9,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
"40477",2,"low","low",9,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
"40477",2,"low","low",9,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
"40477",2,"trial","trial",3,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
"40477",2,"low","high",10,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
"40479",2,"trial","trial",3,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"trial","trial",3,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"low","high",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"low","high",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"low","low",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"low","low",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"high","high",8,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"high","high",8,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"high","low",8,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"high","low",8,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"low","high",10,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"low","high",10,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"low","low",9,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"low","low",9,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"trial","trial",3,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"trial","trial",3,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"high","high",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"high","high",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"high","low",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40479",2,"high","low",10,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40481",2,"low","low",10,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40481",2,"trial","trial",3,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40481",2,"high","high",9,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40481",2,"high","low",10,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40481",2,"low","high",9,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40481",2,"low","low",10,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40481",2,"trial","trial",2,"strict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40481",2,"high","high",9,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40481",2,"high","low",10,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40481",2,"low","high",10,"lenient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40485",1,"high","high",7,"strict",20,"female","Chinese","jc",3,"Chinese and Korean","yes","no","computer","not significant","no"
"40485",1,"high","low",8,"strict",20,"female","Chinese","jc",3,"Chinese and Korean","yes","no","computer","not significant","no"
"40485",1,"low","high",8,"strict",20,"female","Chinese","jc",3,"Chinese and Korean","yes","no","computer","not significant","no"
"40485",1,"low","low",7,"strict",20,"female","Chinese","jc",3,"Chinese and Korean","yes","no","computer","not significant","no"
"40485",1,"trial","trial",3,"strict",20,"female","Chinese","jc",3,"Chinese and Korean","yes","no","computer","not significant","no"
"40485",1,"high","high",7,"lenient",20,"female","Chinese","jc",3,"Chinese and Korean","yes","no","computer","not significant","no"
"40485",1,"high","low",8,"lenient",20,"female","Chinese","jc",3,"Chinese and Korean","yes","no","computer","not significant","no"
"40485",1,"low","high",8,"lenient",20,"female","Chinese","jc",3,"Chinese and Korean","yes","no","computer","not significant","no"
"40485",1,"low","low",7,"lenient",20,"female","Chinese","jc",3,"Chinese and Korean","yes","no","computer","not significant","no"
"40485",1,"trial","trial",3,"lenient",20,"female","Chinese","jc",3,"Chinese and Korean","yes","no","computer","not significant","no"
"40491",1,"high","high",7,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40491",1,"high","low",8,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40491",1,"low","high",6,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40491",1,"low","low",9,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40491",1,"trial","trial",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40491",1,"high","high",8,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40491",1,"high","low",9,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40491",1,"low","high",7,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40491",1,"low","low",9,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40491",1,"trial","trial",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40499",1,"high","high",7,"strict",20,"female","Chinese","jc",3,"Chinese, Cantonese","yes","no","computer","not significant","no"
"40499",1,"high","low",4,"strict",20,"female","Chinese","jc",3,"Chinese, Cantonese","yes","no","computer","not significant","no"
"40499",1,"low","high",7,"strict",20,"female","Chinese","jc",3,"Chinese, Cantonese","yes","no","computer","not significant","no"
"40499",1,"low","low",5,"strict",20,"female","Chinese","jc",3,"Chinese, Cantonese","yes","no","computer","not significant","no"
"40499",1,"trial","trial",3,"strict",20,"female","Chinese","jc",3,"Chinese, Cantonese","yes","no","computer","not significant","no"
"40499",1,"high","high",7,"lenient",20,"female","Chinese","jc",3,"Chinese, Cantonese","yes","no","computer","not significant","no"
"40499",1,"high","low",4,"lenient",20,"female","Chinese","jc",3,"Chinese, Cantonese","yes","no","computer","not significant","no"
"40499",1,"low","high",7,"lenient",20,"female","Chinese","jc",3,"Chinese, Cantonese","yes","no","computer","not significant","no"
"40499",1,"low","low",5,"lenient",20,"female","Chinese","jc",3,"Chinese, Cantonese","yes","no","computer","not significant","no"
"40499",1,"trial","trial",3,"lenient",20,"female","Chinese","jc",3,"Chinese, Cantonese","yes","no","computer","not significant","no"
"40518",2,"high","high",10,"strict",21,"male","Others","bachelor",2,"Dutch","no","no","computer","no","no"
"40518",2,"high","low",10,"strict",21,"male","Others","bachelor",2,"Dutch","no","no","computer","no","no"
"40518",2,"low","high",9,"strict",21,"male","Others","bachelor",2,"Dutch","no","no","computer","no","no"
"40518",2,"low","low",10,"strict",21,"male","Others","bachelor",2,"Dutch","no","no","computer","no","no"
"40518",2,"trial","trial",3,"strict",21,"male","Others","bachelor",2,"Dutch","no","no","computer","no","no"
"40518",2,"high","high",10,"lenient",21,"male","Others","bachelor",2,"Dutch","no","no","computer","no","no"
"40518",2,"high","low",10,"lenient",21,"male","Others","bachelor",2,"Dutch","no","no","computer","no","no"
"40518",2,"low","high",10,"lenient",21,"male","Others","bachelor",2,"Dutch","no","no","computer","no","no"
"40518",2,"low","low",10,"lenient",21,"male","Others","bachelor",2,"Dutch","no","no","computer","no","no"
"40518",2,"trial","trial",3,"lenient",21,"male","Others","bachelor",2,"Dutch","no","no","computer","no","no"
"40527",2,"high","high",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"high","high",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"high","low",8,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"high","low",8,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"low","high",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"low","high",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"low","low",9,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"low","low",9,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"trial","trial",3,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"trial","trial",3,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"high","high",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"high","high",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"high","low",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"high","low",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"low","high",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"low","high",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"low","low",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"low","low",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"trial","trial",3,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40527",2,"trial","trial",3,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","not significant","no"
"40535",1,"high","high",5,"strict",19,"female","Chinese","bachelor",2,"Chinese","yes","no","computer","not significant","no"
"40535",1,"high","low",5,"strict",19,"female","Chinese","bachelor",2,"Chinese","yes","no","computer","not significant","no"
"40535",1,"low","high",3,"strict",19,"female","Chinese","bachelor",2,"Chinese","yes","no","computer","not significant","no"
"40535",1,"low","low",3,"strict",19,"female","Chinese","bachelor",2,"Chinese","yes","no","computer","not significant","no"
"40535",1,"trial","trial",2,"strict",19,"female","Chinese","bachelor",2,"Chinese","yes","no","computer","not significant","no"
"40535",1,"high","high",6,"lenient",19,"female","Chinese","bachelor",2,"Chinese","yes","no","computer","not significant","no"
"40535",1,"high","low",5,"lenient",19,"female","Chinese","bachelor",2,"Chinese","yes","no","computer","not significant","no"
"40535",1,"low","high",3,"lenient",19,"female","Chinese","bachelor",2,"Chinese","yes","no","computer","not significant","no"
"40535",1,"low","low",3,"lenient",19,"female","Chinese","bachelor",2,"Chinese","yes","no","computer","not significant","no"
"40535",1,"trial","trial",2,"lenient",19,"female","Chinese","bachelor",2,"Chinese","yes","no","computer","not significant","no"
"40537",1,"high","high",2,"strict",20,"female","Chinese","bachelor",2,"chinese","no","no","computer","not significant","no"
"40537",1,"high","low",2,"strict",20,"female","Chinese","bachelor",2,"chinese","no","no","computer","not significant","no"
"40537",1,"low","high",4,"strict",20,"female","Chinese","bachelor",2,"chinese","no","no","computer","not significant","no"
"40537",1,"low","low",2,"strict",20,"female","Chinese","bachelor",2,"chinese","no","no","computer","not significant","no"
"40537",1,"trial","trial",3,"strict",20,"female","Chinese","bachelor",2,"chinese","no","no","computer","not significant","no"
"40537",1,"high","high",2,"lenient",20,"female","Chinese","bachelor",2,"chinese","no","no","computer","not significant","no"
"40537",1,"high","low",2,"lenient",20,"female","Chinese","bachelor",2,"chinese","no","no","computer","not significant","no"
"40537",1,"low","high",4,"lenient",20,"female","Chinese","bachelor",2,"chinese","no","no","computer","not significant","no"
"40537",1,"low","low",2,"lenient",20,"female","Chinese","bachelor",2,"chinese","no","no","computer","not significant","no"
"40537",1,"trial","trial",3,"lenient",20,"female","Chinese","bachelor",2,"chinese","no","no","computer","not significant","no"
"40543",2,"high","high",10,"strict",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"high","high",10,"strict",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"high","low",8,"strict",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"high","low",8,"strict",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"low","high",9,"strict",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"low","high",9,"strict",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"low","low",10,"strict",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"low","low",10,"strict",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"trial","trial",1,"strict",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"trial","trial",1,"strict",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"high","high",10,"lenient",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"high","high",10,"lenient",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"high","low",10,"lenient",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"high","low",10,"lenient",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"low","high",10,"lenient",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"low","high",10,"lenient",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"low","low",10,"lenient",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"low","low",10,"lenient",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"trial","trial",2,"lenient",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40543",2,"trial","trial",2,"lenient",20,"female","Chinese","bachelor",3,"Mandarin, Cantonese","no","no","computer","no","no"
"40546",2,"high","high",8,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"high","high",8,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"high","low",9,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"high","low",9,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"low","high",10,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"low","high",10,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"low","low",10,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"low","low",10,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"trial","trial",3,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"trial","trial",3,"strict",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"high","high",9,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"high","high",9,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"high","low",9,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"high","low",9,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"low","high",10,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"low","high",10,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"low","low",10,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"low","low",10,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"trial","trial",3,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40546",2,"trial","trial",3,"lenient",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"40567",1,"high","high",5,"strict",19,"female","Chinese","bachelor",2,"Chinese","no","no","computer","no","no"
"40567",1,"high","low",8,"strict",19,"female","Chinese","bachelor",2,"Chinese","no","no","computer","no","no"
"40567",1,"low","high",4,"strict",19,"female","Chinese","bachelor",2,"Chinese","no","no","computer","no","no"
"40567",1,"low","low",10,"strict",19,"female","Chinese","bachelor",2,"Chinese","no","no","computer","no","no"
"40567",1,"trial","trial",3,"strict",19,"female","Chinese","bachelor",2,"Chinese","no","no","computer","no","no"
"40567",1,"high","high",5,"lenient",19,"female","Chinese","bachelor",2,"Chinese","no","no","computer","no","no"
"40567",1,"high","low",8,"lenient",19,"female","Chinese","bachelor",2,"Chinese","no","no","computer","no","no"
"40567",1,"low","high",4,"lenient",19,"female","Chinese","bachelor",2,"Chinese","no","no","computer","no","no"
"40567",1,"low","low",10,"lenient",19,"female","Chinese","bachelor",2,"Chinese","no","no","computer","no","no"
"40567",1,"trial","trial",3,"lenient",19,"female","Chinese","bachelor",2,"Chinese","no","no","computer","no","no"
"40568",1,"high","high",5,"strict",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"high","high",5,"strict",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"high","low",4,"strict",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"high","low",4,"strict",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"low","high",4,"strict",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"low","high",4,"strict",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"low","low",6,"strict",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"low","low",6,"strict",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"trial","trial",3,"strict",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"trial","trial",3,"strict",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"high","high",5,"lenient",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"high","high",5,"lenient",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"high","low",4,"lenient",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"high","low",4,"lenient",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"low","high",4,"lenient",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"low","high",4,"lenient",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"low","low",6,"lenient",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"low","low",6,"lenient",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"trial","trial",3,"lenient",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40568",1,"trial","trial",3,"lenient",21,"female","Chinese","jc",3,"Mandarin, elementary German","no","no","computer","no","no"
"40587",2,"high","high",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"high","high",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"high","low",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"high","low",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"low","high",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"low","high",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"low","low",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"low","low",10,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"trial","trial",3,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"trial","trial",3,"strict",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"high","high",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"high","high",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"high","low",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"high","low",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"low","high",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"low","high",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"low","low",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
"40587",2,"low","low",10,"lenient",20,"female","Chinese","jc",2,"Mandarin","yes","no","computer","no","no"
